has_pm25,n,mean_ozone,mean_smoking,mean_poverty,mean_age,mean_copd
TRUE,444,0.04245443705513071,13.556306306306306,0.12823180725831834,39.29121621621621,6.983558558558559
FALSE,240,0.04300434144097222,14.51125,0.1164958534835136,42.34916666666667,7.84875
